,KUERZUNGEN,GDE_NAME,BETRIEBE_TOTAL,KUERZUNGEN_BETRAG_AVG,ABJ_KANTON,GDE_CLEAN
423,36.0,Rüegsau,77,90.61550387596898,BE,Rüegsau
424,101.0,Sumiswald,211,108.06239669421485,BE,Sumiswald
425,40.0,Trachselwald,71,126.15536398467434,BE,Trachselwald
426,29.0,Walterswil (BE),55,145.16356382978722,BE,Walterswil
427,48.0,Wyssachen,64,175.98254310344825,BE,Wyssachen
428,18.0,Attiswil,21,264.2684931506849,BE,Attiswil
429,15.0,Bettenhausen,15,426.5354166666666,BE,Bettenhausen
430,9.0,Farnern,13,198.14418604651163,BE,Farnern
431,10.0,Graben,13,143.13,BE,Graben
432,3.0,Heimenhausen,17,54.60671641791045,BE,Heimenhausen
433,12.0,Herzogenbuchsee,13,130.3840425531915,BE,Herzogenbuchsee
434,19.0,Niederbipp,36,124.31343283582089,BE,Niederbipp
435,3.0,Niederönz,7,75.91666666666667,BE,Niederönz
436,7.0,Oberbipp,19,79.1875,BE,Oberbipp
437,39.0,Ochlenberg,53,183.490099009901,BE,Ochlenberg
438,5.0,Rumisberg,15,50.479787234042554,BE,Rumisberg
439,43.0,Seeberg,61,256.6313953488372,BE,Seeberg
440,12.0,Thörigen,17,216.19722222222222,BE,Thörigen
441,3.0,Walliswil bei Wangen,8,155.372,BE,Walliswil bei Wangen
442,9.0,Wangen an der Aare,17,176.012,BE,Wangen an der Aare
443,3.0,Wangenried,14,9.351960784313725,BE,Wangenried
444,5.0,Wiedlisbach,13,167.80576923076927,BE,Wiedlisbach
445,12.0,Doppleschwand,35,335.3741803278689,LU,Doppleschwand
446,47.0,Entlebuch,188,74.41488372093023,LU,Entlebuch
447,52.0,Flühli,204,81.10605006954103,LU,Flühli
448,40.0,Hasle (LU),119,69.99931506849315,LU,Hasle
449,26.0,Romoos,94,82.34018404907975,LU,Romoos
450,52.0,Schüpfheim,183,95.34216589861751,LU,Schüpfheim
451,24.0,Werthenstein,76,55.63667883211679,LU,Werthenstein
452,83.0,Escholzmatt-Marbach,330,41.40561139028476,LU,Escholzmatt-Marbach
453,8.0,Aesch (LU),27,48.50875,LU,Aesch
454,10.0,Altwis,13,165.91666666666666,LU,Altwis
455,26.0,Ballwil,37,163.09485294117647,LU,Ballwil
456,21.0,Emmen,42,82.6158273381295,LU,Emmen
457,10.0,Ermensee,17,90.58083333333335,LU,Ermensee
458,18.0,Eschenbach (LU),54,91.70078534031413,LU,Eschenbach
459,63.0,Hitzkirch,109,143.52250673854448,LU,Hitzkirch
460,9.0,Hochdorf,29,81.31,LU,Hochdorf
461,78.0,Hohenrain,112,174.7388471177945,LU,Hohenrain
462,16.0,Inwil,45,94.72392857142857,LU,Inwil
463,32.0,Rain,49,165.7497222222222,LU,Rain
464,52.0,Römerswil,92,127.75474683544304,LU,Römerswil
465,31.0,Rothenburg,68,85.15974576271186,LU,Rothenburg
466,35.0,Schongau,57,205.43774509803924,LU,Schongau
467,5.0,Adligenswil,22,331.6666666666667,LU,Adligenswil
468,4.0,Dierikon,9,196.596875,LU,Dierikon
469,8.0,Ebikon,18,74.46969696969697,LU,Ebikon
470,6.0,Greppen,15,83.27358490566037,LU,Greppen
471,13.0,Horw,26,89.8115,LU,Horw
472,26.0,Kriens,51,58.59437869822486,LU,Kriens
473,20.0,Luzern,43,55.017931034482764,LU,Luzern
474,51.0,Malters,119,104.57969483568074,LU,Malters
475,5.0,Meggen,15,61.276595744680854,LU,Meggen
476,14.0,Meierskappel,33,48.002155172413794,LU,Meierskappel
477,2.0,Root,22,2.8292682926829267,LU,Root
478,24.0,Schwarzenberg,78,77.04083044982698,LU,Schwarzenberg
479,12.0,Udligenswil,24,207.69715909090908,LU,Udligenswil
480,8.0,Vitznau,29,25.05263157894737,LU,Vitznau
481,16.0,Weggis,34,115.041015625,LU,Weggis
482,70.0,Beromünster,175,91.820367278798,LU,Beromünster
483,10.0,Büron,20,147.59054054054056,LU,Büron
484,43.0,Buttisholz,89,119.84146341463415,LU,Buttisholz
485,15.0,Eich,27,86.01887755102041,LU,Eich
486,20.0,Geuensee,32,195.14166666666668,LU,Geuensee
487,37.0,Grosswangen,120,116.8281862745098,LU,Grosswangen
488,13.0,Hildisrieden,36,116.68347107438017,LU,Hildisrieden
489,12.0,Knutwil,35,33.31359649122807,LU,Knutwil
490,12.0,Mauensee,26,106.26010638297873,LU,Mauensee
491,82.0,Neuenkirch,123,216.34056603773584,LU,Neuenkirch
492,35.0,Nottwil,61,105.67592592592592,LU,Nottwil
493,20.0,Oberkirch,46,84.87407407407406,LU,Oberkirch
494,18.0,Rickenbach (LU),40,210.43517241379308,LU,Rickenbach
495,94.0,Ruswil,213,97.08765182186237,LU,Ruswil
496,17.0,Schenkon,32,112.80726495726496,LU,Schenkon
497,11.0,Schlierbach,25,167.655,LU,Schlierbach
498,16.0,Sempach,30,92.01601941747572,LU,Sempach
499,41.0,Triengen,90,80.85337837837838,LU,Triengen
500,30.0,Wolhusen,69,80.18409090909093,LU,Wolhusen
501,6.0,Alberswil,8,157.0,LU,Alberswil
502,10.0,Altbüron,31,66.9042857142857,LU,Altbüron
503,7.0,Altishofen,17,89.93823529411765,LU,Altishofen
504,43.0,Dagmersellen,91,113.2838905775076,LU,Dagmersellen
505,18.0,Ebersecken,39,94.22435897435898,LU,Ebersecken
506,8.0,Egolzwil,12,37.362500000000004,LU,Egolzwil
507,18.0,Ettiswil,50,106.28638888888888,LU,Ettiswil
508,18.0,Fischbach,41,195.47310344827585,LU,Fischbach
509,6.0,Gettnau,27,165.8096153846154,LU,Gettnau
510,20.0,Grossdietwil,43,194.69542483660132,LU,Grossdietwil
511,43.0,Hergiswil bei Willisau,167,39.450257731958764,LU,Hergiswil bei Willisau
512,54.0,Luthern,147,126.2112840466926,LU,Luthern
513,47.0,Menznau,118,68.65413793103448,LU,Menznau
514,5.0,Nebikon,11,143.04545454545453,LU,Nebikon
515,33.0,Pfaffnau,67,99.45122448979592,LU,Pfaffnau
516,38.0,Reiden,71,183.20401606425705,LU,Reiden
517,10.0,Roggliswil,31,181.33035714285714,LU,Roggliswil
518,19.0,Schötz,62,56.37744680851064,LU,Schötz
519,25.0,Ufhusen,62,66.83246753246753,LU,Ufhusen
520,3.0,Wauwil,17,19.735849056603772,LU,Wauwil
521,6.0,Wikon,15,78.52830188679245,LU,Wikon
522,23.0,Zell (LU),62,146.71613636363637,LU,Zell
523,72.0,Willisau,204,66.56496350364964,LU,Willisau
524,4.0,Altdorf (UR),40,9.931428571428572,UR,Altdorf
525,6.0,Andermatt,34,211.91951219512194,UR,Andermatt
526,12.0,Attinghausen,51,72.51868421052632,UR,Attinghausen
527,15.0,Bürglen (UR),151,26.776915322580646,UR,Bürglen
528,10.0,Erstfeld,39,16.25886524822695,UR,Erstfeld
529,3.0,Flüelen,26,37.55128205128205,UR,Flüelen
530,3.0,Göschenen,27,9.46236559139785,UR,Göschenen
531,11.0,Gurtnellen,42,29.150645161290324,UR,Gurtnellen
532,2.0,Hospental,11,131.81538461538463,UR,Hospental
533,7.0,Isenthal,77,57.76702508960574,UR,Isenthal
534,2.0,Realp,14,9.23076923076923,UR,Realp
535,4.0,Schattdorf,50,8.55151515151515,UR,Schattdorf
536,0.0,Seedorf (UR),17,0.0,UR,Seedorf
537,17.0,Seelisberg,34,192.74576271186442,UR,Seelisberg
538,12.0,Silenen,66,29.982758620689655,UR,Silenen
539,2.0,Sisikon,15,7.142857142857143,UR,Sisikon
540,9.0,Spiringen,141,5.25049115913556,UR,Spiringen
541,3.0,Unterschächen,90,1.969869706840391,UR,Unterschächen
542,4.0,Wassen,37,29.774789915966384,UR,Wassen
543,88.0,Einsiedeln,255,83.98821902654868,SZ,Einsiedeln
544,10.0,Gersau,63,81.3739534883721,SZ,Gersau
